Title: autostart_1
Comment: 

Start at: 4/8/2019 - 8:00:36 PM
Duration: 25:02:20
Moving Average: 120 s
Mean PM tot.: NaN
Operator: User

Limits: 
no limits set

Comments: 
no comments available

Notifications: 
no notifications recorded

timestamp	PM 1	PM 2.5	PM 4	PM 10	PM tot.	dCn	Latitude	Longitude	timestamp	temperature [°C]	rel. humidity [%]	ambient pressure [hPa]
4/8/2019 - 8:26:47 PM	6.28	7.06	8.01	11.17	22.69	206.66	-1.000000	-1.000000	4/8/2019 - 8:13:42 PM	32.54	28.61	988.16
4/8/2019 - 8:26:57 PM	6.26	7.02	7.97	11.13	22.64	206.17	-1.000000	-1.000000	4/8/2019 - 8:13:47 PM	32.61	28.51	988.16
4/8/2019 - 8:27:07 PM	6.23	7.01	7.96	11.12	22.63	205.32	-1.000000	-1.000000	4/8/2019 - 8:13:52 PM	-273.15	19.53	988.16
4/8/2019 - 8:27:17 PM	6.21	6.98	7.93	11.09	22.60	204.77	-1.000000	-1.000000	4/8/2019 - 8:13:57 PM	32.71	28.64	988.16
4/8/2019 - 8:27:27 PM	6.20	6.96	7.91	11.07	22.58	204.29	-1.000000	-1.000000	4/8/2019 - 8:14:02 PM	32.82	28.40	988.16
4/8/2019 - 8:27:37 PM	6.18	6.95	7.90	11.06	22.57	203.81	-1.000000	-1.000000	4/8/2019 - 8:14:07 PM	32.84	28.36	988.16
4/8/2019 - 8:27:47 PM	6.17	6.93	7.88	11.04	22.55	203.30	-1.000000	-1.000000	4/8/2019 - 8:14:12 PM	32.90	28.52	988.03
4/8/2019 - 8:27:57 PM	6.16	6.96	7.89	11.54	23.31	202.97	-1.000000	-1.000000	4/8/2019 - 8:14:17 PM	32.95	28.45	988.03
4/8/2019 - 8:28:07 PM	6.15	6.97	7.92	11.57	23.34	202.58	-1.000000	-1.000000	4/8/2019 - 8:14:22 PM	33.02	28.73	988.03
4/8/2019 - 8:28:17 PM	6.13	6.95	7.90	11.55	23.32	202.15	-1.000000	-1.000000	4/8/2019 - 8:14:27 PM	33.03	28.72	988.03
4/8/2019 - 8:28:27 PM	6.12	6.90	7.89	10.96	22.31	201.80	-1.000000	-1.000000	4/8/2019 - 8:14:32 PM	33.04	29.23	988.16
4/8/2019 - 8:28:37 PM	6.10	6.88	7.87	10.95	22.30	201.45	-1.000000	-1.000000	4/8/2019 - 8:14:37 PM	33.04	29.22	988.03
4/8/2019 - 8:28:47 PM	6.09	6.86	7.86	10.93	22.28	200.80	-1.000000	-1.000000	4/8/2019 - 8:14:42 PM	33.06	29.19	988.03
4/8/2019 - 8:28:57 PM	6.07	6.85	7.84	10.91	22.26	200.47	-1.000000	-1.000000	4/8/2019 - 8:14:47 PM	33.07	29.18	988.03
4/8/2019 - 8:29:07 PM	6.05	6.83	7.82	10.90	22.25	199.92	-1.000000	-1.000000	4/8/2019 - 8:14:52 PM	33.05	29.37	988.03
4/8/2019 - 8:29:17 PM	6.06	6.83	7.83	10.90	22.25	199.90	-1.000000	-1.000000	4/8/2019 - 8:14:57 PM	33.06	29.36	988.03
4/8/2019 - 8:29:27 PM	6.04	6.91	8.16	11.29	22.70	199.45	-1.000000	-1.000000	4/8/2019 - 8:15:02 PM	33.09	29.12	988.03
4/8/2019 - 8:29:37 PM	6.03	6.90	8.15	11.27	22.69	199.26	-1.000000	-1.000000	4/8/2019 - 8:15:07 PM	33.12	29.07	988.03
4/8/2019 - 8:29:47 PM	6.02	6.89	8.14	11.27	22.68	198.87	-1.000000	-1.000000	4/8/2019 - 8:15:12 PM	33.19	28.92	988.03
4/8/2019 - 8:29:56 PM	6.02	6.95	8.13	12.14	24.18	198.85	-1.000000	-1.000000	4/8/2019 - 8:15:17 PM	33.24	28.84	988.03
4/8/2019 - 8:30:06 PM	6.01	6.94	8.12	12.13	24.17	198.59	-1.000000	-1.000000	4/8/2019 - 8:15:22 PM	-273.15	19.89	988.03
4/8/2019 - 8:30:16 PM	6.02	6.94	8.13	12.13	24.17	198.61	-1.000000	-1.000000	4/8/2019 - 8:15:27 PM	33.33	28.66	987.91
4/8/2019 - 8:30:26 PM	6.01	6.93	8.10	12.11	24.15	198.09	-1.000000	-1.000000	4/8/2019 - 8:15:32 PM	33.34	28.65	987.91
4/8/2019 - 8:30:36 PM	6.02	6.94	8.11	12.12	24.16	198.27	-1.000000	-1.000000	4/8/2019 - 8:15:37 PM	33.35	28.46	988.03
4/8/2019 - 8:30:46 PM	6.01	6.93	8.11	12.11	24.15	198.01	-1.000000	-1.000000	4/8/2019 - 8:15:42 PM	33.37	28.43	987.91
4/8/2019 - 8:30:56 PM	6.02	6.93	8.12	12.14	24.19	198.06	-1.000000	-1.000000	4/8/2019 - 8:15:47 PM	33.41	28.72	987.91
4/8/2019 - 8:31:06 PM	6.01	6.91	8.09	12.11	24.16	197.78	-1.000000	-1.000000	4/8/2019 - 8:15:52 PM	33.42	28.70	988.03
4/8/2019 - 8:31:16 PM	6.00	6.88	8.09	11.65	20.62	198.08	-1.000000	-1.000000	4/8/2019 - 8:15:57 PM	33.37	28.90	988.03
4/8/2019 - 8:31:26 PM	5.99	6.85	7.98	11.55	20.51	197.64	-1.000000	-1.000000	4/8/2019 - 8:16:02 PM	33.38	28.89	987.91
4/8/2019 - 8:31:36 PM	6.00	6.86	7.99	11.56	20.52	197.72	-1.000000	-1.000000	4/8/2019 - 8:16:07 PM	33.41	28.71	987.91
4/8/2019 - 8:31:46 PM	6.00	6.85	7.99	11.55	20.51	197.44	-1.000000	-1.000000	4/8/2019 - 8:16:12 PM	33.40	28.72	987.91
4/8/2019 - 8:31:57 PM	5.99	6.85	7.98	11.55	20.51	197.30	-1.000000	-1.000000	4/8/2019 - 8:16:17 PM	33.45	28.09	987.91
4/8/2019 - 8:32:07 PM	5.99	6.85	7.98	11.55	20.51	196.91	-1.000000	-1.000000	4/8/2019 - 8:16:22 PM	33.49	28.03	987.91
4/8/2019 - 8:32:17 PM	6.00	6.85	7.98	11.55	20.51	196.93	-1.000000	-1.000000	4/8/2019 - 8:16:27 PM	33.54	27.94	987.91
4/8/2019 - 8:32:27 PM	6.00	6.85	7.98	11.55	20.51	196.68	-1.000000	-1.000000	4/8/2019 - 8:16:32 PM	33.55	27.89	987.91
4/8/2019 - 8:32:37 PM	5.99	6.85	7.98	11.55	20.51	196.35	-1.000000	-1.000000	4/8/2019 - 8:16:37 PM	33.57	27.87	987.91
4/8/2019 - 8:32:47 PM	6.00	6.89	8.03	11.60	20.56	196.21	-1.000000	-1.000000	4/8/2019 - 8:16:42 PM	33.59	27.78	987.91
4/8/2019 - 8:32:57 PM	5.99	6.88	8.02	11.59	20.55	195.77	-1.000000	-1.000000	4/8/2019 - 8:16:47 PM	33.60	27.77	987.91
4/8/2019 - 8:33:07 PM	6.00	6.90	8.08	11.64	20.61	195.60	-1.000000	-1.000000	4/8/2019 - 8:16:52 PM	33.61	27.74	987.91
4/8/2019 - 8:33:17 PM	5.99	6.88	8.05	11.62	20.59	195.32	-1.000000	-1.000000	4/8/2019 - 8:16:57 PM	33.59	27.77	987.91
4/8/2019 - 8:33:27 PM	5.97	6.86	8.03	11.60	20.57	194.45	-1.000000	-1.000000	4/8/2019 - 8:17:02 PM	33.56	27.97	987.91
4/8/2019 - 8:33:37 PM	5.96	6.80	7.93	10.83	15.45	194.05	-1.000000	-1.000000	4/8/2019 - 8:17:07 PM	33.56	27.98	987.91
4/8/2019 - 8:33:47 PM	5.96	6.79	7.86	10.69	15.28	193.71	-1.000000	-1.000000	4/8/2019 - 8:17:12 PM	33.56	28.31	987.91
4/8/2019 - 8:33:57 PM	5.94	6.78	7.87	10.70	15.29	192.45	-1.000000	-1.000000	4/8/2019 - 8:17:16 PM	33.56	28.31	988.03
4/8/2019 - 8:34:07 PM	5.93	6.76	7.84	10.67	15.26	191.94	-1.000000	-1.000000	4/8/2019 - 8:17:22 PM	33.59	28.40	987.91
4/8/2019 - 8:34:17 PM	5.92	6.75	7.82	10.66	15.24	191.32	-1.000000	-1.000000	4/8/2019 - 8:17:26 PM	33.61	28.37	987.91
4/8/2019 - 8:34:27 PM	5.91	6.74	7.82	10.65	15.23	191.21	-1.000000	-1.000000	4/8/2019 - 8:17:31 PM	33.63	28.32	987.91
4/8/2019 - 8:34:37 PM	5.90	6.73	7.81	10.64	15.22	190.89	-1.000000	-1.000000	4/8/2019 - 8:17:36 PM	33.66	28.27	987.91
4/8/2019 - 8:34:47 PM	5.89	6.71	7.78	10.61	15.20	190.84	-1.000000	-1.000000	4/8/2019 - 8:17:41 PM	33.72	28.18	987.91
4/8/2019 - 8:34:57 PM	5.89	6.78	7.79	11.67	17.23	190.65	-1.000000	-1.000000	4/8/2019 - 8:17:46 PM	33.70	28.89	988.03
4/8/2019 - 8:35:07 PM	5.89	6.78	7.79	11.67	17.23	190.53	-1.000000	-1.000000	4/8/2019 - 8:17:51 PM	33.71	28.88	987.91
4/8/2019 - 8:35:17 PM	5.90	6.81	7.87	11.77	17.34	190.67	-1.000000	-1.000000	4/8/2019 - 8:17:56 PM	33.75	29.03	988.03
4/8/2019 - 8:35:26 PM	5.91	6.83	7.90	11.79	17.37	190.93	-1.000000	-1.000000	4/8/2019 - 8:18:01 PM	33.75	29.02	987.91
4/8/2019 - 8:35:36 PM	5.91	6.86	7.99	11.92	17.52	190.99	-1.000000	-1.000000	4/8/2019 - 8:18:06 PM	33.76	28.43	988.03
4/8/2019 - 8:35:46 PM	5.91	6.85	7.98	11.92	17.52	190.99	-1.000000	-1.000000	4/8/2019 - 8:18:11 PM	33.78	28.41	988.03
4/8/2019 - 8:35:56 PM	5.91	6.85	7.98	11.91	17.51	190.91	-1.000000	-1.000000	4/8/2019 - 8:18:16 PM	33.76	28.62	988.03
4/8/2019 - 8:36:06 PM	5.90	6.86	8.01	11.94	17.54	190.82	-1.000000	-1.000000	4/8/2019 - 8:18:21 PM	33.74	28.65	988.03
4/8/2019 - 8:36:16 PM	5.90	6.84	7.99	11.92	17.52	190.87	-1.000000	-1.000000	4/8/2019 - 8:18:26 PM	33.77	29.26	988.03
4/8/2019 - 8:36:26 PM	5.89	6.86	8.06	12.10	17.76	190.70	-1.000000	-1.000000	4/8/2019 - 8:18:31 PM	33.80	29.21	987.91
4/8/2019 - 8:36:36 PM	5.90	6.89	8.11	12.16	17.82	190.82	-1.000000	-1.000000	4/8/2019 - 8:18:36 PM	33.81	29.20	988.16
4/8/2019 - 8:36:46 PM	5.90	6.91	8.14	12.18	17.84	190.91	-1.000000	-1.000000	4/8/2019 - 8:18:41 PM	33.83	29.41	988.16
4/8/2019 - 8:36:56 PM	5.90	6.91	8.14	12.18	17.84	190.97	-1.000000	-1.000000	4/8/2019 - 8:18:46 PM	33.83	29.42	988.16
4/8/2019 - 8:37:06 PM	5.90	6.90	8.13	12.17	17.84	191.04	-1.000000	-1.000000	4/8/2019 - 8:18:51 PM	33.85	28.96	988.16
4/8/2019 - 8:37:16 PM	5.90	6.91	8.14	12.18	17.84	191.12	-1.000000	-1.000000	4/8/2019 - 8:18:56 PM	33.89	28.90	988.16
4/8/2019 - 8:37:26 PM	5.90	6.92	8.16	12.20	17.86	191.31	-1.000000	-1.000000	4/8/2019 - 8:19:01 PM	33.93	28.46	988.03
4/8/2019 - 8:37:36 PM	5.91	6.93	8.17	12.21	17.88	191.46	-1.000000	-1.000000	4/8/2019 - 8:19:06 PM	33.95	28.44	988.03
4/8/2019 - 8:37:47 PM	5.90	6.92	8.16	12.20	17.86	191.37	-1.000000	-1.000000	4/8/2019 - 8:19:11 PM	33.94	28.03	988.16
4/8/2019 - 8:37:57 PM	5.92	6.93	8.18	12.22	17.88	191.69	-1.000000	-1.000000	4/8/2019 - 8:19:16 PM	33.92	28.05	988.03
4/8/2019 - 8:38:07 PM	5.91	6.93	8.17	12.21	17.87	191.43	-1.000000	-1.000000	4/8/2019 - 8:19:21 PM	33.88	27.88	988.16
4/8/2019 - 8:38:17 PM	5.89	6.89	8.13	12.17	17.83	191.03	-1.000000	-1.000000	4/8/2019 - 8:19:26 PM	33.88	27.87	988.16
4/8/2019 - 8:38:27 PM	5.85	6.83	8.04	11.85	17.40	190.30	-1.000000	-1.000000	4/8/2019 - 8:19:31 PM	33.89	28.08	988.03
4/8/2019 - 8:38:37 PM	5.85	6.85	8.08	11.89	17.45	190.47	-1.000000	-1.000000	4/8/2019 - 8:19:36 PM	33.87	28.11	988.03
4/8/2019 - 8:38:47 PM	5.85	6.88	8.17	12.16	17.80	190.29	-1.000000	-1.000000	4/8/2019 - 8:19:41 PM	33.87	28.30	988.03
4/8/2019 - 8:38:57 PM	5.85	6.87	8.12	12.11	17.75	190.27	-1.000000	-1.000000	4/8/2019 - 8:19:46 PM	33.88	28.29	988.03
4/8/2019 - 8:39:07 PM	5.85	6.87	8.12	12.11	17.75	190.36	-1.000000	-1.000000	4/8/2019 - 8:19:51 PM	33.87	27.94	988.03
4/8/2019 - 8:39:17 PM	5.85	6.87	8.12	12.11	17.75	190.40	-1.000000	-1.000000	4/8/2019 - 8:19:56 PM	33.88	27.93	987.91
4/8/2019 - 8:39:27 PM	5.85	6.87	8.12	12.11	17.74	190.45	-1.000000	-1.000000	4/8/2019 - 8:20:01 PM	33.87	27.87	988.03
4/8/2019 - 8:39:37 PM	5.85	6.87	8.12	12.11	17.74	190.42	-1.000000	-1.000000	4/8/2019 - 8:20:06 PM	33.90	27.82	987.91
4/8/2019 - 8:39:47 PM	5.85	6.84	8.11	11.66	14.23	190.40	-1.000000	-1.000000	4/8/2019 - 8:20:12 PM	33.94	27.71	987.91
4/8/2019 - 8:39:57 PM	5.85	6.85	8.11	11.66	14.23	190.43	-1.000000	-1.000000	4/8/2019 - 8:20:17 PM	33.91	27.74	987.91
4/8/2019 - 8:40:07 PM	5.85	6.83	8.10	11.64	14.22	190.35	-1.000000	-1.000000	4/8/2019 - 8:20:22 PM	33.88	27.79	988.03
4/8/2019 - 8:40:17 PM	5.86	6.83	8.09	11.64	14.21	190.39	-1.000000	-1.000000	4/8/2019 - 8:20:27 PM	33.84	28.01	988.03
4/8/2019 - 8:40:27 PM	5.85	6.82	8.07	11.61	14.18	190.59	-1.000000	-1.000000	4/8/2019 - 8:20:32 PM	33.86	27.98	988.03
4/8/2019 - 8:40:37 PM	5.86	6.82	8.07	11.61	14.18	190.90	-1.000000	-1.000000	4/8/2019 - 8:20:37 PM	33.86	28.26	988.03
4/8/2019 - 8:40:47 PM	5.87	6.83	8.08	11.62	14.20	191.19	-1.000000	-1.000000	4/8/2019 - 8:20:42 PM	33.88	28.22	988.03
4/8/2019 - 8:40:57 PM	5.88	6.84	8.09	11.64	14.21	191.34	-1.000000	-1.000000	4/8/2019 - 8:20:47 PM	33.92	28.20	987.91
4/8/2019 - 8:41:06 PM	5.88	6.85	8.10	11.65	14.22	191.62	-1.000000	-1.000000	4/8/2019 - 8:20:52 PM	33.93	28.18	988.03
4/8/2019 - 8:41:16 PM	5.90	6.89	8.16	11.89	14.55	192.08	-1.000000	-1.000000	4/8/2019 - 8:20:57 PM	33.92	28.05	988.03
4/8/2019 - 8:41:26 PM	5.91	6.90	8.17	11.90	14.56	192.50	-1.000000	-1.000000	4/8/2019 - 8:21:02 PM	33.93	28.05	988.03
4/8/2019 - 8:41:36 PM	5.91	6.88	8.09	11.73	14.35	192.64	-1.000000	-1.000000	4/8/2019 - 8:21:07 PM	33.94	28.13	988.03
4/8/2019 - 8:41:46 PM	5.92	6.88	8.08	11.72	14.34	192.97	-1.000000	-1.000000	4/8/2019 - 8:21:12 PM	33.94	28.13	988.03
4/8/2019 - 8:41:56 PM	5.92	6.87	8.08	11.72	14.33	192.89	-1.000000	-1.000000	4/8/2019 - 8:21:17 PM	33.92	28.39	988.03
4/8/2019 - 8:42:06 PM	5.92	6.87	8.07	11.71	14.33	193.18	-1.000000	-1.000000	4/8/2019 - 8:21:22 PM	33.93	28.37	988.03
4/8/2019 - 8:42:16 PM	5.92	6.87	8.07	11.72	14.33	193.28	-1.000000	-1.000000	4/8/2019 - 8:21:27 PM	33.92	28.30	988.03
4/8/2019 - 8:42:26 PM	5.93	6.88	8.09	11.73	14.34	193.70	-1.000000	-1.000000	4/8/2019 - 8:21:32 PM	33.96	28.25	988.03
4/8/2019 - 8:42:36 PM	5.94	6.89	8.09	11.73	14.35	193.89	-1.000000	-1.000000	4/8/2019 - 8:21:37 PM	33.99	28.37	987.91
4/8/2019 - 8:42:46 PM	5.95	6.92	8.17	11.82	14.44	194.11	-1.000000	-1.000000	4/8/2019 - 8:21:42 PM	34.00	28.35	987.79
4/8/2019 - 8:42:56 PM	5.94	6.91	8.17	11.82	14.44	194.29	-1.000000	-1.000000	4/8/2019 - 8:21:47 PM	34.04	28.34	987.91
4/8/2019 - 8:43:06 PM	5.94	6.90	8.15	11.79	14.42	194.48	-1.000000	-1.000000	4/8/2019 - 8:21:52 PM	34.04	28.35	987.79
4/8/2019 - 8:43:16 PM	5.96	6.92	8.16	11.81	14.43	194.81	-1.000000	-1.000000	4/8/2019 - 8:21:57 PM	34.04	28.43	987.79
4/8/2019 - 8:43:27 PM	5.96	6.93	8.19	11.83	14.46	195.07	-1.000000	-1.000000	4/8/2019 - 8:22:02 PM	34.07	28.39	988.03
4/8/2019 - 8:43:37 PM	5.97	6.94	8.20	11.84	14.47	195.35	-1.000000	-1.000000	4/8/2019 - 8:22:07 PM	34.05	28.61	987.91
4/8/2019 - 8:43:47 PM	5.97	6.94	8.16	11.74	14.33	195.78	-1.000000	-1.000000	4/8/2019 - 8:22:12 PM	-273.15	19.32	987.79
4/8/2019 - 8:43:57 PM	5.99	6.96	8.17	11.76	14.35	196.30	-1.000000	-1.000000	4/8/2019 - 8:22:17 PM	34.05	27.98	987.79
4/8/2019 - 8:44:07 PM	5.99	6.96	8.18	11.76	14.35	196.67	-1.000000	-1.000000	4/8/2019 - 8:22:22 PM	34.09	27.92	987.91
4/8/2019 - 8:44:17 PM	6.00	6.99	8.26	11.84	14.44	197.10	-1.000000	-1.000000	4/8/2019 - 8:22:27 PM	34.09	27.93	987.91
4/8/2019 - 8:44:27 PM	6.02	7.01	8.28	11.86	14.46	197.52	-1.000000	-1.000000	4/8/2019 - 8:22:32 PM	34.09	27.92	987.79
4/8/2019 - 8:44:37 PM	6.03	7.03	8.31	11.89	14.49	198.01	-1.000000	-1.000000	4/8/2019 - 8:22:37 PM	34.10	27.77	987.91
4/8/2019 - 8:44:47 PM	6.03	7.04	8.32	11.90	14.50	198.50	-1.000000	-1.000000	4/8/2019 - 8:22:42 PM	34.14	27.71	987.79
4/8/2019 - 8:44:57 PM	6.03	7.03	8.35	11.79	14.33	198.70	-1.000000	-1.000000	4/8/2019 - 8:22:47 PM	34.16	27.65	988.03
4/8/2019 - 8:45:07 PM	6.04	7.06	8.41	11.85	14.39	199.13	-1.000000	-1.000000	4/8/2019 - 8:22:52 PM	34.17	27.64	987.91
4/8/2019 - 8:45:17 PM	6.03	7.02	8.30	11.71	14.24	199.15	-1.000000	-1.000000	4/8/2019 - 8:22:57 PM	34.17	27.71	988.03
4/8/2019 - 8:45:27 PM	6.04	7.02	8.26	11.68	14.20	199.76	-1.000000	-1.000000	4/8/2019 - 8:23:02 PM	34.18	27.70	987.91
4/8/2019 - 8:45:37 PM	6.05	7.02	8.30	11.35	13.68	200.01	-1.000000	-1.000000	4/8/2019 - 8:23:07 PM	34.21	27.94	988.03
4/8/2019 - 8:45:47 PM	6.06	7.02	8.30	11.35	13.68	200.45	-1.000000	-1.000000	4/8/2019 - 8:23:12 PM	34.26	27.87	987.91
4/8/2019 - 8:45:57 PM	6.07	7.06	8.38	11.43	13.77	200.98	-1.000000	-1.000000	4/8/2019 - 8:23:17 PM	34.26	28.01	987.91
4/8/2019 - 8:46:07 PM	6.08	7.06	8.39	11.44	13.77	201.30	-1.000000	-1.000000	4/8/2019 - 8:23:22 PM	34.27	28.00	987.91
4/8/2019 - 8:46:17 PM	6.09	7.07	8.40	11.45	13.79	201.77	-1.000000	-1.000000	4/8/2019 - 8:23:27 PM	34.30	27.63	987.91
4/8/2019 - 8:46:27 PM	6.10	7.05	8.30	11.30	13.61	202.44	-1.000000	-1.000000	4/8/2019 - 8:23:31 PM	34.30	27.62	987.91
4/8/2019 - 8:46:37 PM	6.12	7.08	8.35	11.34	13.65	203.04	-1.000000	-1.000000	4/8/2019 - 8:23:36 PM	34.31	26.97	987.79
4/8/2019 - 8:46:47 PM	6.14	7.10	8.37	11.37	13.67	203.79	-1.000000	-1.000000	4/8/2019 - 8:23:41 PM	34.30	26.98	987.91
4/8/2019 - 8:46:56 PM	6.15	7.12	8.40	11.39	13.70	204.34	-1.000000	-1.000000	4/8/2019 - 8:23:46 PM	34.30	26.98	987.91
4/8/2019 - 8:47:06 PM	6.17	7.13	8.40	11.39	13.70	204.97	-1.000000	-1.000000	4/8/2019 - 8:23:51 PM	34.31	26.29	988.03
4/8/2019 - 8:47:16 PM	6.18	7.17	8.49	11.52	13.85	205.50	-1.000000	-1.000000	4/8/2019 - 8:23:56 PM	34.29	26.31	987.91
4/8/2019 - 8:47:26 PM	6.19	7.17	8.50	11.53	13.85	206.05	-1.000000	-1.000000	4/8/2019 - 8:24:01 PM	34.29	26.31	987.91
4/8/2019 - 8:47:36 PM	6.20	7.17	8.48	11.51	13.84	206.63	-1.000000	-1.000000	4/8/2019 - 8:24:06 PM	34.28	26.33	988.03
4/8/2019 - 8:47:46 PM	6.22	7.20	8.52	11.55	13.87	207.01	-1.000000	-1.000000	4/8/2019 - 8:24:11 PM	34.35	26.17	987.91
4/8/2019 - 8:47:56 PM	6.24	7.19	8.55	11.09	13.16	207.56	-1.000000	-1.000000	4/8/2019 - 8:24:16 PM	34.40	26.10	987.91
4/8/2019 - 8:48:06 PM	6.24	7.18	8.52	11.06	13.12	207.79	-1.000000	-1.000000	4/8/2019 - 8:24:21 PM	34.38	26.08	987.91
4/8/2019 - 8:48:16 PM	6.27	7.24	8.64	11.18	13.26	208.50	-1.000000	-1.000000	4/8/2019 - 8:24:26 PM	34.35	26.11	988.03
4/8/2019 - 8:48:26 PM	6.28	7.26	8.67	11.21	13.29	208.88	-1.000000	-1.000000	4/8/2019 - 8:24:31 PM	34.38	26.22	987.91
4/8/2019 - 8:48:36 PM	6.29	7.27	8.69	11.23	13.31	209.49	-1.000000	-1.000000	4/8/2019 - 8:24:36 PM	34.39	26.20	987.91
4/8/2019 - 8:48:46 PM	6.32	7.32	8.74	11.28	13.36	210.45	-1.000000	-1.000000	4/8/2019 - 8:24:41 PM	34.39	26.11	987.91
4/8/2019 - 8:48:56 PM	6.33	7.33	8.75	11.29	13.37	211.19	-1.000000	-1.000000	4/8/2019 - 8:24:46 PM	34.38	26.12	987.91
4/8/2019 - 8:49:06 PM	6.35	7.38	8.77	11.85	14.31	211.63	-1.000000	-1.000000	4/8/2019 - 8:24:51 PM	34.34	26.48	988.03
4/8/2019 - 8:49:16 PM	6.35	7.38	8.77	11.84	14.30	211.97	-1.000000	-1.000000	4/8/2019 - 8:24:56 PM	34.32	26.50	988.03
4/8/2019 - 8:49:26 PM	6.36	7.30	8.44	11.46	13.86	212.44	-1.000000	-1.000000	4/8/2019 - 8:25:01 PM	34.28	26.87	988.03
4/8/2019 - 8:49:37 PM	6.36	7.35	8.44	12.48	16.51	212.48	-1.000000	-1.000000	4/8/2019 - 8:25:06 PM	34.24	26.92	987.91
4/8/2019 - 8:49:47 PM	6.37	7.37	8.46	12.50	16.53	212.87	-1.000000	-1.000000	4/8/2019 - 8:25:11 PM	34.24	26.91	987.91
4/8/2019 - 8:49:57 PM	6.37	7.32	8.50	11.67	15.07	213.24	-1.000000	-1.000000	4/8/2019 - 8:25:16 PM	34.27	26.60	988.03
4/8/2019 - 8:50:07 PM	6.39	7.33	8.52	11.68	15.09	213.60	-1.000000	-1.000000	4/8/2019 - 8:25:21 PM	34.26	26.62	988.03
4/8/2019 - 8:50:17 PM	6.39	7.33	8.52	11.68	15.09	213.74	-1.000000	-1.000000	4/8/2019 - 8:25:26 PM	34.24	25.83	988.03
4/8/2019 - 8:50:27 PM	6.40	7.34	8.53	11.69	15.09	214.24	-1.000000	-1.000000	4/8/2019 - 8:25:31 PM	34.25	25.82	988.03
4/8/2019 - 8:50:37 PM	6.37	7.31	8.50	11.66	15.07	213.71	-1.000000	-1.000000	4/8/2019 - 8:25:36 PM	34.25	25.80	987.91
4/8/2019 - 8:50:47 PM	6.37	7.31	8.49	11.65	15.06	213.53	-1.000000	-1.000000	4/8/2019 - 8:25:42 PM	34.27	25.77	987.91
4/8/2019 - 8:50:57 PM	6.36	7.27	8.40	11.56	14.95	213.23	-1.000000	-1.000000	4/8/2019 - 8:25:46 PM	34.22	25.49	987.91
4/8/2019 - 8:51:07 PM	6.35	7.28	8.40	11.56	14.95	213.11	-1.000000	-1.000000	4/8/2019 - 8:25:51 PM	34.16	25.58	987.91
4/8/2019 - 8:51:17 PM	6.35	7.27	8.40	11.55	14.95	212.69	-1.000000	-1.000000	4/8/2019 - 8:25:57 PM	34.12	25.28	987.91
4/8/2019 - 8:51:27 PM	6.35	7.33	8.51	12.12	15.75	212.85	-1.000000	-1.000000	4/8/2019 - 8:26:02 PM	34.09	25.32	987.79
4/8/2019 - 8:51:37 PM	6.34	7.31	8.50	12.11	15.74	212.53	-1.000000	-1.000000	4/8/2019 - 8:26:07 PM	34.10	25.28	987.79
4/8/2019 - 8:51:47 PM	6.35	7.32	8.50	12.11	15.74	212.70	-1.000000	-1.000000	4/8/2019 - 8:26:12 PM	34.06	25.34	987.79
4/8/2019 - 8:51:57 PM	6.34	7.31	8.49	12.10	15.73	212.54	-1.000000	-1.000000	4/8/2019 - 8:26:17 PM	34.01	25.40	987.79
4/8/2019 - 8:52:07 PM	6.34	7.32	8.53	12.14	15.77	212.55	-1.000000	-1.000000	4/8/2019 - 8:26:22 PM	33.99	25.71	987.79
4/8/2019 - 8:52:17 PM	6.33	7.34	8.60	12.28	15.95	212.35	-1.000000	-1.000000	4/8/2019 - 8:26:27 PM	33.99	25.70	987.79
4/8/2019 - 8:52:27 PM	6.32	7.33	8.60	12.28	15.95	212.44	-1.000000	-1.000000	4/8/2019 - 8:26:32 PM	33.98	25.87	987.91
4/8/2019 - 8:52:37 PM	6.32	7.34	8.62	12.30	15.98	212.49	-1.000000	-1.000000	4/8/2019 - 8:26:37 PM	33.99	25.85	987.91
4/8/2019 - 8:52:47 PM	6.31	7.31	8.58	12.26	15.94	212.67	-1.000000	-1.000000	4/8/2019 - 8:26:42 PM	34.04	25.38	987.79
4/8/2019 - 8:52:57 PM	6.32	7.33	8.60	12.28	15.96	212.97	-1.000000	-1.000000	4/8/2019 - 8:26:47 PM	34.03	25.39	987.79
4/8/2019 - 8:53:07 PM	6.31	7.30	8.53	12.22	15.88	213.08	-1.000000	-1.000000	4/8/2019 - 8:26:52 PM	34.01	24.77	987.79
4/8/2019 - 8:53:16 PM	6.30	7.29	8.52	12.21	15.87	212.67	-1.000000	-1.000000	4/8/2019 - 8:26:57 PM	34.00	24.79	987.79
4/8/2019 - 8:53:26 PM	6.31	7.30	8.53	12.22	15.89	212.92	-1.000000	-1.000000	4/8/2019 - 8:27:02 PM	34.00	24.59	987.79
4/8/2019 - 8:53:36 PM	6.30	7.28	8.51	12.19	15.86	212.80	-1.000000	-1.000000	4/8/2019 - 8:27:07 PM	34.02	24.56	987.67
4/8/2019 - 8:53:46 PM	6.30	7.27	8.50	12.18	15.85	212.76	-1.000000	-1.000000	4/8/2019 - 8:27:12 PM	34.00	24.58	987.67
4/8/2019 - 8:53:56 PM	6.30	7.26	8.47	12.16	15.83	212.67	-1.000000	-1.000000	4/8/2019 - 8:27:17 PM	33.96	25.32	987.79
